time,year,month,day,hour,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out
2022-01-03 02:00:00,2022,1.0,3.0,2.0,,,,,,,,,57.3,12.751,25.22
2022-01-03 03:00:00,2022,1.0,3.0,3.0,,,,,,,,,57.3,13.059,27.05
2022-01-03 04:00:00,2022,1.0,3.0,4.0,,,,,,,,,57.3,10.134,21.985
2022-01-03 05:00:00,2022,1.0,3.0,5.0,,,,,,,,,57.3,12.168,25.283
2022-01-03 06:00:00,2022,1.0,3.0,6.0,,,,,,,,,57.3,12.336,25.384
2022-01-03 07:00:00,2022,1.0,3.0,7.0,,,,,,,,,57.3,19.774,24.089
2022-01-03 08:00:00,2022,1.0,3.0,8.0,,,,,,,,,57.3,37.536,25.497
2022-01-03 09:00:00,2022,1.0,3.0,9.0,,,,,,,,,57.3,36.97,23.658
2022-01-03 10:00:00,2022,1.0,3.0,10.0,,,,,,,,,57.3,42.408,24.236
2022-01-03 11:00:00,2022,1.0,3.0,11.0,,,,,,,,,57.3,44.952,25.369
2022-01-03 12:00:00,2022,1.0,3.0,12.0,,,,,,,,,57.3,42.107,23.501
2022-01-03 13:00:00,2022,1.0,3.0,13.0,,,,,,,,,57.3,40.359,28.778
2022-01-03 14:00:00,2022,1.0,3.0,14.0,,,,,,,,,57.3,17.626,25.767
2022-01-03 15:00:00,2022,1.0,3.0,15.0,,,,,,,,,57.3,18.055,26.235
2022-01-03 16:00:00,2022,1.0,3.0,16.0,,,,,,,,,57.3,18.123,24.641
2022-01-03 17:00:00,2022,1.0,3.0,17.0,,,,,,,,,57.3,13.061,25.369
2022-01-03 18:00:00,2022,1.0,3.0,18.0,,,,,,,,,57.3,16.239,27.379
2022-01-03 19:00:00,2022,1.0,3.0,19.0,,,,0.5,,,,0.1,57.3,10.374,23.97
2022-01-03 20:00:00,2022,1.0,3.0,20.0,,,,,,,,,57.3,13.097,26.911
2022-01-03 21:00:00,2022,1.0,3.0,21.0,,,,,,,,,57.3,12.836,24.676
2022-01-03 22:00:00,2022,1.0,3.0,22.0,,,,,,,,,57.3,7.9,24.198
2022-01-03 23:00:00,2022,1.0,3.0,23.0,,,,,,,,,57.3,7.9,26.294
2022-01-04 00:00:00,2022,1.0,4.0,0.0,,,,,,,,,57.3,10.072,25.496
2022-01-04 01:00:00,2022,1.0,4.0,1.0,,,,,,,,,57.3,10.448,26.219
2022-01-04 02:00:00,2022,1.0,4.0,2.0,,,,,,,,,57.3,9.993,24.19
2022-01-04 03:00:00,2022,1.0,4.0,3.0,,,,,,,,,57.3,12.762,26.099
2022-01-04 04:00:00,2022,1.0,4.0,4.0,,,,,,,,,57.3,12.778,24.292
2022-01-04 05:00:00,2022,1.0,4.0,5.0,,,,,,,,,57.3,15.327,26.405
2022-01-04 06:00:00,2022,1.0,4.0,6.0,,,,,,,,,57.3,12.81,25.583
2022-01-04 07:00:00,2022,1.0,4.0,7.0,,,,,,,,,57.3,12.798,26.147
2022-01-04 08:00:00,2022,1.0,4.0,8.0,,,,,,,,,57.3,15.844,27.282
2022-01-04 09:00:00,2022,1.0,4.0,9.0,,,,,,,,,57.3,15.544,24.297
2022-01-04 10:00:00,2022,1.0,4.0,10.0,,,,,,,,,57.3,17.986,23.754
2022-01-04 11:00:00,2022,1.0,4.0,11.0,,,,,,,,,57.3,15.322,25.61
2022-01-04 12:00:00,2022,1.0,4.0,12.0,,,,,,,,,57.3,17.92,25.986
2022-01-04 13:00:00,2022,1.0,4.0,13.0,,,,,,,,,57.3,15.229,25.181
2022-01-04 14:00:00,2022,1.0,4.0,14.0,,,,,,,,,57.3,15.021,26.037
2022-01-04 15:00:00,2022,1.0,4.0,15.0,,,,,,,,,57.3,13.024,27.502
2022-01-04 16:00:00,2022,1.0,4.0,16.0,,,,,,,,,57.3,16.026,26.581
2022-01-04 17:00:00,2022,1.0,4.0,17.0,,,,,,,,,57.3,16.097,26.035
2022-01-04 18:00:00,2022,1.0,4.0,18.0,,,,,,,,,57.3,13.535,25.803
2022-01-04 19:00:00,2022,1.0,4.0,19.0,,,,,,,,,57.3,41.494,25.895
2022-01-04 20:00:00,2022,1.0,4.0,20.0,,,,,,,,,57.3,61.203,22.811
2022-01-04 21:00:00,2022,1.0,4.0,21.0,,,,,,,,,57.3,93.961,26.64
2022-01-04 22:00:00,2022,1.0,4.0,22.0,,,,,,,,,57.3,119.225,26.316
2022-01-04 23:00:00,2022,1.0,4.0,23.0,,,,,,,,,57.3,147.164,26.633
2022-01-05 00:00:00,2022,1.0,5.0,0.0,,,,,,,,,57.3,164.81,25.373
2022-01-05 01:00:00,2022,1.0,5.0,1.0,,,,,,,,,57.3,167.288,25.584
2022-01-05 02:00:00,2022,1.0,5.0,2.0,,,,,,,,,57.3,152.409,24.648
2022-01-05 03:00:00,2022,1.0,5.0,3.0,,,,,,,,,57.3,136.97,25.03
2022-01-05 04:00:00,2022,1.0,5.0,4.0,,,,,,,,,57.3,111.047,22.626
2022-01-05 05:00:00,2022,1.0,5.0,5.0,,,,,,,,,57.3,85.388,24.534
2022-01-05 06:00:00,2022,1.0,5.0,6.0,,,,,,,,,57.3,70.065,24.547
2022-01-05 07:00:00,2022,1.0,5.0,7.0,,,,,,,,,57.3,39.091,22.047
2022-01-05 08:00:00,2022,1.0,5.0,8.0,,,,,,,,,57.3,34.175,25.524
2022-01-05 09:00:00,2022,1.0,5.0,9.0,,,,,,,,,57.3,19.092,25.73
2022-01-05 10:00:00,2022,1.0,5.0,10.0,,,,,,,,,57.3,14.429,25.022
2022-01-05 11:00:00,2022,1.0,5.0,11.0,,,,,,,,,57.3,20.067,27.99
2022-01-05 12:00:00,2022,1.0,5.0,12.0,,,,,,,,,57.3,17.466,24.128
2022-01-05 13:00:00,2022,1.0,5.0,13.0,,,,,,,,,57.3,25.547,24.89
2022-01-05 14:00:00,2022,1.0,5.0,14.0,,,,,,,,,57.3,25.398,24.63
2022-01-05 15:00:00,2022,1.0,5.0,15.0,,,,,,,,,57.3,25.548,26.627
2022-01-05 16:00:00,2022,1.0,5.0,16.0,,,,,,,,,57.3,32.906,23.62
2022-01-05 17:00:00,2022,1.0,5.0,17.0,,,,,,,,,57.3,27.291,24.669
2022-01-05 18:00:00,2022,1.0,5.0,18.0,,,,,,,,,57.3,32.82,26.833
2022-01-05 19:00:00,2022,1.0,5.0,19.0,,,,,,,,,57.3,30.226,24.521
2022-01-05 20:00:00,2022,1.0,5.0,20.0,,,,,,,,,57.3,45.421,24.126
2022-01-05 21:00:00,2022,1.0,5.0,21.0,,,,,,,,,57.3,65.233,24.666
2022-01-05 22:00:00,2022,1.0,5.0,22.0,,,,0.5,,,,0.1,57.3,82.654,22.5
2022-01-05 23:00:00,2022,1.0,5.0,23.0,,,,0.5,,,,0.1,57.3,87.326,22.143
2022-01-06 00:00:00,2022,1.0,6.0,0.0,,,,,,,,,57.3,94.451,23.742
2022-01-06 01:00:00,2022,1.0,6.0,1.0,,,,,,,,,57.3,96.966,24.336
2022-01-06 02:00:00,2022,1.0,6.0,2.0,,,,,,,,,57.3,83.919,22.232
2022-01-06 03:00:00,2022,1.0,6.0,3.0,,,,,,,,,57.3,66.121,23.442
2022-01-06 04:00:00,2022,1.0,6.0,4.0,,,,,,,,,57.3,51.156,22.984
2022-01-06 05:00:00,2022,1.0,6.0,5.0,,,,,,,,,57.3,43.874,24.285
2022-01-06 06:00:00,2022,1.0,6.0,6.0,,,,,,,,,57.3,39.462,27.829
2022-01-06 07:00:00,2022,1.0,6.0,7.0,,,,,,,,,57.3,34.275,23.767
2022-01-06 08:00:00,2022,1.0,6.0,8.0,,,,,,,,,57.3,37.343,25.367
2022-01-06 09:00:00,2022,1.0,6.0,9.0,,,,,,,,,57.3,39.867,23.3
2022-01-06 10:00:00,2022,1.0,6.0,10.0,,,,,,,,,57.3,35.357,26.483
2022-01-06 11:00:00,2022,1.0,6.0,11.0,,,,,,,,,57.3,37.905,24.295
2022-01-06 12:00:00,2022,1.0,6.0,12.0,,,,,,,,,57.3,34.561,23.044
2022-01-06 13:00:00,2022,1.0,6.0,13.0,,,,,,,,,57.3,37.003,23.144
2022-01-06 14:00:00,2022,1.0,6.0,14.0,,,,,,,,,57.3,32.253,27.42
2022-01-06 15:00:00,2022,1.0,6.0,15.0,,,,,,,,,57.3,27.164,23.322
2022-01-06 16:00:00,2022,1.0,6.0,16.0,,,,,,,,,57.3,29.064,22.605
2022-01-06 17:00:00,2022,1.0,6.0,17.0,,,,,,,,,57.3,31.512,23.707
2022-01-06 18:00:00,2022,1.0,6.0,18.0,,,,,,,,,57.3,29.432,25.841
2022-01-06 19:00:00,2022,1.0,6.0,19.0,,,,,,,,,57.3,31.792,22.026
2022-01-06 20:00:00,2022,1.0,6.0,20.0,,,,,,,,,57.3,31.172,23.695
2022-01-06 21:00:00,2022,1.0,6.0,21.0,,,,,,,,,57.3,31.184,23.395
2022-01-06 22:00:00,2022,1.0,6.0,22.0,,,,,,,,,57.3,31.364,23.686
2022-01-06 23:00:00,2022,1.0,6.0,23.0,,,,,,,,,57.3,29.117,25.503
2022-01-07 00:00:00,2022,1.0,7.0,0.0,,,,,,,,,57.3,32.087,28.385
2022-01-07 01:00:00,2022,1.0,7.0,1.0,,,,,,,,,57.3,30.358,26.926
2022-01-07 02:00:00,2022,1.0,7.0,2.0,,,,,,,,,57.3,34.461,33.038
2022-01-07 03:00:00,2022,1.0,7.0,3.0,,,,,,,,,57.3,38.125,30.103
2022-01-07 04:00:00,2022,1.0,7.0,4.0,,,,,,,,,57.3,56.775,29.749
2022-01-07 05:00:00,2022,1.0,7.0,5.0,,,,,,,,,57.3,67.078,27.315
2022-01-07 06:00:00,2022,1.0,7.0,6.0,,,,,,,,,57.3,74.458,27.393
2022-01-07 07:00:00,2022,1.0,7.0,7.0,,,,,,,,,57.3,77.005,26.929
2022-01-07 08:00:00,2022,1.0,7.0,8.0,,,,,,,,,57.3,78.111,24.394
2022-01-07 09:00:00,2022,1.0,7.0,9.0,,,,,,,,,57.3,77.695,27.609
2022-01-07 10:00:00,2022,1.0,7.0,10.0,,,,,,,,,57.3,59.609,27.076
2022-01-07 11:00:00,2022,1.0,7.0,11.0,,,,,,,,,57.3,54.895,28.478
2022-01-07 12:00:00,2022,1.0,7.0,12.0,,,,,,,,,57.3,47.371,27.519
2022-01-07 13:00:00,2022,1.0,7.0,13.0,,,,,,,,,57.3,44.866,27.177
2022-01-07 14:00:00,2022,1.0,7.0,14.0,,,,,,,,,57.3,42.229,23.854
2022-01-07 15:00:00,2022,1.0,7.0,15.0,,,,,,,,,57.3,44.465,25.742
2022-01-07 16:00:00,2022,1.0,7.0,16.0,,,,,,,,,57.3,49.19,24.869
2022-01-07 17:00:00,2022,1.0,7.0,17.0,,,,,,,,,57.3,58.571,24.207
2022-01-07 18:00:00,2022,1.0,7.0,18.0,,,,,,,,,57.3,61.026,27.528
2022-01-07 19:00:00,2022,1.0,7.0,19.0,,,,,,,,,57.3,65.313,22.902
2022-01-07 20:00:00,2022,1.0,7.0,20.0,,,,,,,,,57.3,65.004,22.279
2022-01-07 21:00:00,2022,1.0,7.0,21.0,,,,,,,,,57.3,61.808,22.121
2022-01-07 22:00:00,2022,1.0,7.0,22.0,,,,,,,,,57.3,61.072,21.004
2022-01-07 23:00:00,2022,1.0,7.0,23.0,,,,,,,,,57.3,45.418,21.397
2022-01-08 00:00:00,2022,1.0,8.0,0.0,,,,,,,,,57.3,47.013,21.267
2022-01-08 01:00:00,2022,1.0,8.0,1.0,,,,,,,,,57.3,43.962,19.317
2022-01-08 02:00:00,2022,1.0,8.0,2.0,,,,,,,,,57.3,43.649,20.123
2022-01-08 03:00:00,2022,1.0,8.0,3.0,,,,,,,,,57.3,43.763,22.528
2022-01-08 04:00:00,2022,1.0,8.0,4.0,,,,,,,,,57.3,41.475,21.991
2022-01-08 05:00:00,2022,1.0,8.0,5.0,,,,,,,,,57.3,44.172,22.302
2022-01-08 06:00:00,2022,1.0,8.0,6.0,,,,,,,,,57.3,46.75,21.458
2022-01-08 07:00:00,2022,1.0,8.0,7.0,,,,,,,,,57.3,44.543,21.354
2022-01-08 08:00:00,2022,1.0,8.0,8.0,,,,,,,,,57.3,46.953,19.3
2022-01-08 09:00:00,2022,1.0,8.0,9.0,,,,,,,,,57.3,49.496,22.51
2022-01-08 10:00:00,2022,1.0,8.0,10.0,,,,,,,,,57.3,49.598,22.613
2022-01-08 11:00:00,2022,1.0,8.0,11.0,,,,,,,,,57.3,49.86,23.865
2022-01-08 12:00:00,2022,1.0,8.0,12.0,,,,,,,,,57.3,44.921,22.385
2022-01-08 13:00:00,2022,1.0,8.0,13.0,,,,,,,,,57.3,44.595,19.393
2022-01-08 14:00:00,2022,1.0,8.0,14.0,,,,,,,,,57.3,45.4,24.135
2022-01-08 15:00:00,2022,1.0,8.0,15.0,,,,,,,,,57.3,47.771,21.458
2022-01-08 16:00:00,2022,1.0,8.0,16.0,,,,,,,,,57.3,53.727,23.342
2022-01-08 17:00:00,2022,1.0,8.0,17.0,,,,,,,,,57.3,56.777,22.448
2022-01-08 18:00:00,2022,1.0,8.0,18.0,,,,,,,,,57.3,60.418,22.287
2022-01-08 19:00:00,2022,1.0,8.0,19.0,,,,,,,,,57.3,60.981,22.769
2022-01-08 20:00:00,2022,1.0,8.0,20.0,,,,,,,,,57.3,61.326,21.76
2022-01-08 21:00:00,2022,1.0,8.0,21.0,,,,,,,,,57.3,60.144,22.421
2022-01-08 22:00:00,2022,1.0,8.0,22.0,,,,,,,,,57.3,52.567,23.163
2022-01-08 23:00:00,2022,1.0,8.0,23.0,,,,,,,,,57.3,53.329,21.467
2022-01-09 00:00:00,2022,1.0,9.0,0.0,,,,,,,,,57.3,51.247,21.74
2022-01-09 01:00:00,2022,1.0,9.0,1.0,,,,,,,,,57.3,51.271,22.913
2022-01-09 02:00:00,2022,1.0,9.0,2.0,,,,,,,,,57.3,59.073,22.459
2022-01-09 03:00:00,2022,1.0,9.0,3.0,,,,,,,,,57.3,56.08,21.968
2022-01-09 04:00:00,2022,1.0,9.0,4.0,,,,,,,,,57.3,59.315,22.291
2022-01-09 05:00:00,2022,1.0,9.0,5.0,,,,,,,,,57.3,66.246,22.49
2022-01-09 06:00:00,2022,1.0,9.0,6.0,,,,,,,,,57.3,62.876,21.804
2022-01-09 07:00:00,2022,1.0,9.0,7.0,,,,,,,,,57.3,69.822,24.028
2022-01-09 08:00:00,2022,1.0,9.0,8.0,,,,,,,,,57.3,59.573,21.804
2022-01-09 09:00:00,2022,1.0,9.0,9.0,,,,,,,,,57.3,59.637,22.342
2022-01-09 10:00:00,2022,1.0,9.0,10.0,,,,,,,,,57.3,52.911,22.491
2022-01-09 11:00:00,2022,1.0,9.0,11.0,,,,,,,,,57.3,42.199,19.066
2022-01-09 12:00:00,2022,1.0,9.0,12.0,,,,,,,,,57.3,38.993,22.839
2022-01-09 13:00:00,2022,1.0,9.0,13.0,,,,,,,,,57.3,35.009,20.395
2022-01-09 14:00:00,2022,1.0,9.0,14.0,,,,,,,,,57.3,31.601,21.63
2022-01-09 15:00:00,2022,1.0,9.0,15.0,,,,,,,,,57.3,34.812,21.338
2022-01-09 16:00:00,2022,1.0,9.0,16.0,,,,,,,,,57.3,41.638,22.89
2022-01-09 17:00:00,2022,1.0,9.0,17.0,,,,,,,,,57.3,38.885,22.822
2022-01-09 18:00:00,2022,1.0,9.0,18.0,,,,,,,,,57.3,42.121,21.979
2022-01-09 19:00:00,2022,1.0,9.0,19.0,,,,,,,,,57.3,38.749,20.446
2022-01-09 20:00:00,2022,1.0,9.0,20.0,,,,,,,,,57.3,42.181,21.947
2022-01-09 21:00:00,2022,1.0,9.0,21.0,,,,,,,,,57.3,38.967,22.333
2022-01-09 22:00:00,2022,1.0,9.0,22.0,,,,,,,,,57.3,31.923,21.181
2022-01-09 23:00:00,2022,1.0,9.0,23.0,,,,,,,,,57.3,35.293,22.768
2022-01-10 00:00:00,2022,1.0,10.0,0.0,,,,,,,,,57.3,35.121,20.939
2022-01-10 01:00:00,2022,1.0,10.0,1.0,,,,,,,,,57.3,38.7,21.646
2022-01-10 02:00:00,2022,1.0,10.0,2.0,,,,,,,,,57.3,38.566,21.135
2022-01-10 03:00:00,2022,1.0,10.0,3.0,,,,,,,,,57.3,38.605,22.574
2022-01-10 04:00:00,2022,1.0,10.0,4.0,,,,,,,,,57.3,45.717,23.298
2022-01-10 05:00:00,2022,1.0,10.0,5.0,,,,,,,,,57.3,52.355,22.32
2022-01-10 06:00:00,2022,1.0,10.0,6.0,,,,,,,,,57.3,49.121,21.812
2022-01-10 07:00:00,2022,1.0,10.0,7.0,,,,,,,,,57.3,52.445,21.864
2022-01-10 08:00:00,2022,1.0,10.0,8.0,,,,,,,,,57.3,52.282,20.437
2022-01-10 09:00:00,2022,1.0,10.0,9.0,,,,,,,,,57.3,52.136,21.973
2022-01-10 10:00:00,2022,1.0,10.0,10.0,,,,,,,,,57.3,48.588,22.571
2022-01-10 11:00:00,2022,1.0,10.0,11.0,,,,,,,,,57.3,41.746,21.815
2022-01-10 12:00:00,2022,1.0,10.0,12.0,,,,,,,,,57.3,44.825,20.285
2022-01-10 13:00:00,2022,1.0,10.0,13.0,,,,,,,,,57.3,41.533,22.115
2022-01-10 14:00:00,2022,1.0,10.0,14.0,,,,,,,,,57.3,38.203,20.459
2022-01-10 15:00:00,2022,1.0,10.0,15.0,,,,,,,,,57.3,38.31,22.614
2022-01-10 16:00:00,2022,1.0,10.0,16.0,,,,,,,,,57.3,34.907,22.15
2022-01-10 17:00:00,2022,1.0,10.0,17.0,,,,,,,,,57.3,34.87,21.315
2022-01-10 18:00:00,2022,1.0,10.0,18.0,,,,,,,,,57.3,35.351,22.895
2022-01-10 19:00:00,2022,1.0,10.0,19.0,,,,,,,,,57.3,31.965,21.805
2022-01-10 20:00:00,2022,1.0,10.0,20.0,,,,,,,,,57.3,32.24,22.104
2022-01-10 21:00:00,2022,1.0,10.0,21.0,,,,,,,,,57.3,32.208,22.142
2022-01-10 22:00:00,2022,1.0,10.0,22.0,,,,,,,,,57.3,35.718,22.934
2022-01-10 23:00:00,2022,1.0,10.0,23.0,,,,,,,,,57.3,39.244,22.196
2022-01-11 00:00:00,2022,1.0,11.0,0.0,,,,,,,,,57.3,35.808,22.554
2022-01-11 01:00:00,2022,1.0,11.0,1.0,,,,,,,,,57.3,39.331,22.673
2022-01-11 02:00:00,2022,1.0,11.0,2.0,,,,,,,,,57.3,39.229,21.49
2022-01-11 03:00:00,2022,1.0,11.0,3.0,,,,,,,,,57.3,35.638,20.877
2022-01-11 04:00:00,2022,1.0,11.0,4.0,,,,,,,,,57.3,39.02,22.943
2022-01-11 05:00:00,2022,1.0,11.0,5.0,,,,,,,,,57.3,32.659,24.582
2022-01-11 06:00:00,2022,1.0,11.0,6.0,,,,,,,,,57.3,35.969,22.14
2022-01-11 07:00:00,2022,1.0,11.0,7.0,,,,,,,,,57.3,32.518,22.239
2022-01-11 08:00:00,2022,1.0,11.0,8.0,,,,,,,,,57.3,36.083,22.604
2022-01-11 09:00:00,2022,1.0,11.0,9.0,,,,,,,,,57.3,36.331,22.366
2022-01-11 10:00:00,2022,1.0,11.0,10.0,,,,,,,,,57.3,32.803,22.054
2022-01-11 11:00:00,2022,1.0,11.0,11.0,,,,,,,,,57.3,31.811,18.633
2022-01-11 12:00:00,2022,1.0,11.0,12.0,,,,,,,,,57.3,31.954,22.995
2022-01-11 13:00:00,2022,1.0,11.0,13.0,,,,,,,,,57.3,32.099,23.108
2022-01-11 14:00:00,2022,1.0,11.0,14.0,,,,,,,,,57.3,28.704,22.512
2022-01-11 15:00:00,2022,1.0,11.0,15.0,,,,,,,,,57.3,28.451,20.848
2022-01-11 16:00:00,2022,1.0,11.0,16.0,,,,,,,,,57.3,28.318,21.256
2022-01-11 17:00:00,2022,1.0,11.0,17.0,,,,,,,,,57.3,28.786,21.442
2022-01-11 18:00:00,2022,1.0,11.0,18.0,,,,,,,,,57.3,28.402,20.687
2022-01-11 19:00:00,2022,1.0,11.0,19.0,,,,,,,,,57.3,28.234,22.099
2022-01-11 20:00:00,2022,1.0,11.0,20.0,,,,,,,,,57.3,41.369,20.207
2022-01-11 21:00:00,2022,1.0,11.0,21.0,,,,,,,,,57.3,54.452,18.245
2022-01-11 22:00:00,2022,1.0,11.0,22.0,,,,,,,,,57.3,57.787,20.984
2022-01-11 23:00:00,2022,1.0,11.0,23.0,,,,,,,,,57.3,57.798,21.507
2022-01-12 00:00:00,2022,1.0,12.0,0.0,,,,,,,,,57.3,57.822,20.832
2022-01-12 01:00:00,2022,1.0,12.0,1.0,,,,,,,,,57.3,57.704,21.39
2022-01-12 02:00:00,2022,1.0,12.0,2.0,,,,,,,,,57.3,44.454,21.82
2022-01-12 03:00:00,2022,1.0,12.0,3.0,,,,,,,,,57.3,34.89,21.688
2022-01-12 04:00:00,2022,1.0,12.0,4.0,,,,,,,,,57.3,34.585,19.157
2022-01-12 05:00:00,2022,1.0,12.0,5.0,,,,,,,,,57.3,44.481,20.052
2022-01-12 06:00:00,2022,1.0,12.0,6.0,,,,,,,,,57.3,38.103,23.125
2022-01-12 07:00:00,2022,1.0,12.0,7.0,,,,,,,,,57.3,44.764,20.801
2022-01-12 08:00:00,2022,1.0,12.0,8.0,,,,,,,,,57.3,44.416,19.728
2022-01-12 09:00:00,2022,1.0,12.0,9.0,,,,,,,,,57.3,37.583,21.246
2022-01-12 10:00:00,2022,1.0,12.0,10.0,,,,,,,,,57.3,37.956,21.399
2022-01-12 11:00:00,2022,1.0,12.0,11.0,,,,,,,,,57.3,24.644,21.286
2022-01-12 12:00:00,2022,1.0,12.0,12.0,,,,,,,,,57.3,30.983,20.604
2022-01-12 13:00:00,2022,1.0,12.0,13.0,,,,,,,,,57.3,24.568,22.87
2022-01-12 14:00:00,2022,1.0,12.0,14.0,,,,,,,,,57.3,24.868,21.526
2022-01-12 15:00:00,2022,1.0,12.0,15.0,,,,,,,,,57.3,31.752,21.993
2022-01-12 16:00:00,2022,1.0,12.0,16.0,,,,,,,,,57.3,21.615,21.412
2022-01-12 17:00:00,2022,1.0,12.0,17.0,,,,,,,,,57.3,28.119,19.752
2022-01-12 18:00:00,2022,1.0,12.0,18.0,,,,,,,,,57.3,24.428,18.737
2022-01-12 19:00:00,2022,1.0,12.0,19.0,,,,,,,,,57.3,24.185,21.408
2022-01-12 20:00:00,2022,1.0,12.0,20.0,,,,,,,,,57.3,24.784,25.119
2022-01-12 21:00:00,2022,1.0,12.0,21.0,,,,,,,,,57.3,24.338,19.323
2022-01-12 22:00:00,2022,1.0,12.0,22.0,,,,,,,,,57.3,27.594,20.672
2022-01-12 23:00:00,2022,1.0,12.0,23.0,,,,,,,,,57.3,24.172,19.498
